StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientCity,RecipientCountry,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q10_70_TEXT,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,gc
10/6/22 9:38,10/6/22 10:19,0,100,2454,1,10/6/22 10:19,R_33kwVanGJo41ioa,Boston,United States,3,3,2,3,3,3,3,3,2,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,3,3,10,6,,180,1
10/10/22 10:01,10/10/22 10:19,0,100,1059,1,10/10/22 10:19,R_VOUvfiDMApryyTD,Arlington,United States,5,3,3,4,2,2,1,3,2,54,,2,2,1,2,3,1,2,3,3,1,1,1,3,3,4,3,3,3,1,8,12,,180,1
10/10/22 10:40,10/10/22 10:46,0,100,353,1,10/10/22 10:46,R_2WPipUR0vBXgtFy,Arlington,United States,5,3,2,4,2,3,1,2,1,54,,4,2,6,2,2,1,4,2,4,3,2,4,6,6,5,5,6,6,6,8,14,,180,1
10/10/22 19:56,10/10/22 20:20,0,100,1399,1,10/10/22 20:20,R_Wcz58X7oCbg0HMl,Shinjuku,Japan,3,5,3,5,4,4,2,4,2,54,,4,3,3,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,10,6,,180,1
10/10/22 14:35,10/11/22 14:19,0,100,85479,1,10/11/22 14:19,R_2w1toLJ8pfaCDs3,Plantation,United States,3,4,3,3,4,3,3,2,3,54,,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,2,3,9,12,,180,1
10/12/22 1:44,10/12/22 2:14,0,100,1766,1,10/12/22 2:14,R_3m4SxGd60XAPInp,Utrecht,Netherlands,3,4,2,4,2,2,2,2,2,54,,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,4,4,2,1,8,13,,180,1
10/12/22 8:11,10/12/22 8:16,0,100,293,1,10/12/22 8:16,R_WeXEDlcLBIgIUQF,Washington,United States,3,2,4,4,3,3,1,2,1,54,,3,2,1,4,3,4,4,4,3,2,1,4,3,6,3,2,3,3,2,8,13,,180,1
10/13/22 6:17,10/13/22 6:22,0,100,307,1,10/13/22 6:22,R_WjGM1eOtCigAarL,Manchester,United Kingdom,3,1,1,3,2,3,3,3,3,54,,4,4,2,3,2,3,4,4,4,4,2,4,3,1,2,3,4,2,2,7,14,,180,1
10/10/22 9:41,10/10/22 9:45,0,52,266,0,10/17/22 9:45,R_3jcbB85dCw83Vks,,,2,3,2,4,3,2,2,2,2,54,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/22 9:43,10/11/22 7:58,0,100,80063,1,10/11/22 7:58,R_2xK2FesFUhVLaBB,Atlanta,United States,3,3,2,1,1,2,1,1,1,55,,2,2,2,3,2,1,3,3,3,3,3,3,2,3,2,1,2,6,6,7,14,,185,1
10/3/22 11:09,10/3/22 12:18,0,100,4148,1,10/3/22 12:18,R_28SUjroOiff3Hy9,Boston,United States,3,2,2,3,2,2,1,1,1,56,,4,2,3,2,2,2,3,3,3,3,6,6,6,6,2,3,4,4,2,8,6,,174,1
10/4/22 5:39,10/4/22 5:44,0,100,299,1,10/4/22 5:44,R_1IYEXSk4WfpTv5T,New York,United States,3,3,4,4,4,2,3,4,4,56,,4,4,2,4,3,3,2,2,3,4,4,4,5,3,3,4,4,6,1,8,6,,175,1
10/4/22 7:06,10/4/22 7:14,0,100,480,1,10/4/22 7:14,R_0SAxSQKev1rnezT,Boston,United States,5,3,3,5,5,3,2,2,3,56,,5,5,5,5,5,5,5,5,5,5,4,5,5,6,4,5,5,4,1,10,11,,176,1
10/5/22 5:40,10/5/22 5:59,0,100,1121,1,10/5/22 5:59,R_aYuX0fkyIFBdXnX,New York,United States,3,2,3,3,3,2,2,2,1,56,,4,4,2,6,4,4,5,5,6,5,6,6,6,6,3,1,6,2,1,8,6,"I create data for pipeline R&D projects in BTMS. Across the BTMS functions there are no standards outside of my group, BHTS, and the only way to get information from people outside of BHTS is to contact the data creator directly.",178,1
10/6/22 9:34,10/6/22 9:41,0,100,415,1,10/6/22 9:41,R_w5JmM8JuTtrFFOV,Newton,United States,3,3,3,2,2,2,3,2,2,56,,4,2,4,2,2,2,2,2,2,2,2,4,4,4,3,2,4,4,1,11,14,,177,1
10/10/22 13:38,10/10/22 13:41,0,52,184,0,10/17/22 13:41,R_PG2b46z7YtzY1SV,,,3,4,3,3,3,2,3,1,2,56,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/22 11:18,10/3/22 11:30,0,100,708,1,10/3/22 11:30,R_1PRVUhWsuV1oWPA,Boston,United States,2,1,1,1,1,1,1,1,1,57,,1,2,1,1,1,1,1,2,2,4,1,4,6,6,2,1,6,6,6,7,6,"Biogen has underfunded data infrastructure for nearly 10 years and is about a decade behind most similar sized Biotechs in data capability. This is a massive threat to Biogen and is made even more visible since the massive personnel attrition which has highlighted that we did not institutionalize the tribal knowledge that has now left the company. So, not only is our data capability behind a decade, bu we have also lost a massive amount of tribal knowledge and true expertise by not being able to leverage that knowledge before it left Biogen. 
Biogen is at a turning point in its development and right now, it needs a massive investment in foundational capability and infrastructure. Stop focusing on the problems of today. Focus on the problems of the next ten years and ensure Biogen is investing to stay ahead rather than plug current holes.",174,1
10/4/22 10:28,10/4/22 10:37,0,100,549,1,10/4/22 10:37,R_31Zrifmocz8nLt5,Boston,United States,2,1,2,4,2,2,1,2,1,57,,2,2,2,3,2,2,2,2,3,2,2,2,3,4,3,2,3,3,1,8,14,,128,1
10/5/22 6:03,10/5/22 6:08,0,100,297,1,10/5/22 6:08,R_2qt0zjDnF0DsZB6,Miami,United States,4,3,1,3,2,3,2,2,2,57,,2,4,6,6,6,6,6,6,6,6,4,5,5,2,3,3,3,3,3,10,12,,193,1
10/4/22 9:37,10/6/22 9:29,0,100,172313,1,10/6/22 9:29,R_3npXi1Hj3sBZhpw,Washington,United States,3,1,1,3,2,1,2,1,1,57,,2,4,1,3,4,2,2,3,5,6,3,5,3,3,3,3,2,6,6,7,14,,128,1
10/6/22 9:33,10/6/22 9:43,0,100,599,1,10/6/22 9:43,R_2t6kWc8WIW2rMZS,Boston,United States,3,1,1,1,1,2,1,1,1,57,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,6,6,2,7,14,,128,1
10/6/22 9:36,10/6/22 10:02,0,100,1564,1,10/6/22 10:02,R_3F5rcdgKJ6vx3ss,Washington,United States,4,3,4,4,2,2,2,2,2,57,,2,2,1,2,1,2,3,3,4,5,6,4,4,6,2,1,3,4,1,8,13,"Regarding data about Biogen's portfolio (thinking major metadata categories: program names, codes, clinical/commercial stage, modality, indication(s) administration routes, leadership, milestones/timelines) -- there is no centralized and encompassing ownership for data. I think that use of the Planisware Clarity system has been a positive step and I strongly support its continuation. However, there continue to be pockets of ownership, each with their own scope. For functions like mine, in which our org works on all project phases from pre-R2D through commercial and LCM, I am left having to manually combine information from the various ownership areas into order to get complete data sets to drive awareness and decision making. The separated info ownership also means that I have varying levels of confidence in data sources -- have to talk to many different owners - fill data gaps through informal paths. Ultimately, working with portfolio data takes massively more time and manual effort than I think it should at a company with our history and standing. Our data systems make it harder for me to do my job. I have a history of forming new partnerships and executing projects to solve these problems -- but, ultimately, this is outside of my job scope and consumes time that should go towards other work. The effort should be more universal. ",183,1
10/10/22 9:35,10/10/22 9:41,0,100,336,1,10/10/22 9:41,R_1PaSc0Y9dD6I9xJ,Brookline,United States,2,3,3,2,2,2,3,3,1,57,,3,2,1,1,1,2,3,3,1,1,6,4,2,3,3,1,3,6,2,9,14,,174,1
10/13/22 11:05,10/13/22 11:09,0,100,281,1,10/13/22 11:09,R_sR4z4GdeghBjAhX,Newton,United States,4,3,4,4,4,2,3,2,3,57,,4,4,3,4,4,2,4,4,4,4,3,2,2,2,3,4,4,6,2,9,6,,178,1
10/10/22 9:28,10/10/22 9:31,0,52,178,0,10/17/22 9:31,R_2rJFY6fSbqTeAUA,,,4,3,3,3,2,2,2,2,2,57,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/22 16:31,10/10/22 16:34,0,76,202,0,10/17/22 16:34,R_3OrfxQlKNU4R3Bb,,,2,2,1,4,3,3,2,2,2,57,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
10/3/22 14:26,10/3/22 14:31,0,100,292,1,10/3/22 14:31,R_22rbaDCLZLGgvLn,Cary,United States,4,2,2,4,2,3,2,2,2,58,,2,2,1,3,2,2,4,3,3,4,3,4,3,6,2,2,2,2,2,7,13,,183,1
10/4/22 9:13,10/4/22 9:18,0,100,302,1,10/4/22 9:18,R_RPpXtgNBSBTa7ER,New York,United States,3,1,2,1,2,1,1,1,1,58,,2,2,6,6,1,1,4,2,2,4,1,2,1,6,1,1,2,2,1,9,14,Assays in D360 are well characterized and managed. Anything from in vivo studies outside of uploaded PK studies (to D360) are not captured at all. This should be the focus. Please try to keep the SOP manageable for scientists! (i.e. minimal operational check boxes for uploading and sharing in vivo data),178,1
10/4/22 9:34,10/4/22 9:44,0,100,652,1,10/4/22 9:44,R_27Eku3pJrx4seDT,Boston,United States,3,3,1,3,2,3,2,3,2,58,,2,3,3,2,3,1,1,1,1,1,4,4,4,5,3,3,3,6,6,7,14,,142,1
10/4/22 10:28,10/4/22 10:37,0,100,536,1,10/4/22 10:37,R_2TY6sczT3Ao3oeO,Boston,United States,3,2,1,2,2,3,2,2,2,58,,2,2,2,3,3,3,3,3,3,4,6,3,4,5,4,3,6,6,6,8,14,,174,1
10/4/22 10:28,10/4/22 10:38,0,100,544,1,10/4/22 10:38,R_4Yf8lqFfz1aVamd,Durham,United States,2,2,4,1,1,2,2,1,1,58,,2,1,1,2,1,1,1,1,1,1,1,1,3,3,2,1,2,5,1,7,13,,183,1
10/4/22 10:31,10/4/22 10:38,0,100,382,1,10/4/22 10:38,R_3Rk1lSc6Z2USN2v,Boston,United States,2,1,1,2,1,2,1,1,1,58,,2,1,2,1,1,1,1,2,2,1,1,2,3,1,2,1,3,3,1,8,11,"Difficult to identify where some data subsets may be due to unclear view of the teams that are present and making data. I just can't always clearly identify what group is responsible for what material such as Biomarkers vs Pharmacokinetics vs ADME, etc",180,1
10/4/22 10:29,10/4/22 10:46,0,100,985,1,10/4/22 10:46,R_30e4yYjY3Sf55Pa,Lexington,United States,5,2,4,5,4,3,4,2,2,58,,4,4,2,4,2,2,4,2,2,4,3,4,3,6,3,4,4,6,2,8,14,,175,1
10/4/22 12:14,10/4/22 12:18,0,100,245,1,10/4/22 12:18,R_1hZmDYW9JABrqEl,Boston,United States,5,3,1,3,4,3,2,4,2,58,,4,5,4,4,4,4,6,6,6,5,4,5,6,6,3,3,6,6,1,10,11,,180,1
10/5/22 5:58,10/5/22 6:05,0,100,456,1,10/5/22 6:05,R_25MGuuLCEF9uvWm,Boston,United States,4,5,2,3,2,3,1,1,1,58,,2,2,1,2,2,2,2,2,2,3,3,2,2,1,4,3,3,3,2,10,13,We stored multiple versions of the same document. I believe one version should be stored. ,180,1
10/5/22 5:54,10/5/22 6:05,0,100,647,1,10/5/22 6:05,R_9prjZhroWrqXu0x,Boston,United States,4,3,3,2,2,1,1,1,1,58,,2,2,1,2,1,1,2,2,2,2,6,2,2,6,3,2,3,3,1,7,14,,178,1
10/5/22 5:59,10/5/22 6:15,0,100,953,1,10/5/22 6:15,R_PUrWBSI7Ecqz3gd,Boston,United States,5,4,2,4,2,3,2,2,1,58,,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,4,2,10,11,none,180,1
10/5/22 5:58,10/5/22 6:20,0,100,1319,1,10/5/22 6:20,R_2U5YLAQAqmleG93,Brookline,United States,4,1,2,4,3,2,2,2,2,58,,3,3,2,3,4,2,2,2,2,2,2,3,4,4,4,4,4,3,3,8,14,,180,1
10/5/22 6:08,10/5/22 6:21,0,100,726,1,10/5/22 6:21,R_31HIQfUt8CjTB08,Boston,United States,3,3,1,4,2,2,2,3,2,58,,4,4,2,2,2,2,2,4,4,2,4,4,4,4,3,3,4,4,1,10,14,,180,1
10/5/22 6:35,10/5/22 6:43,0,100,465,1,10/5/22 6:43,R_21mntkRNtwCUZ9x,Boston,United States,3,3,2,4,4,2,2,3,2,58,,4,4,3,2,2,2,3,3,2,2,2,2,4,3,2,3,3,3,3,11,14,,176,1
10/5/22 15:05,10/5/22 15:10,0,100,300,1,10/5/22 15:10,R_XYsyKOTkAjhJHLH,Boston,United States,4,2,3,4,2,4,2,4,4,58,,2,4,3,4,4,4,4,4,4,4,4,5,4,4,3,4,3,3,1,8,13,,177,1
10/5/22 15:01,10/5/22 15:20,0,100,1141,1,10/5/22 15:20,R_d0AwsOreNkj9mLv,Boston,United States,3,1,2,3,2,1,1,3,1,58,,2,2,6,6,3,1,2,6,6,6,2,4,6,6,3,2,2,4,2,8,14,"It's great to see this raised as a high priority. In addition to overarching principles, I think a lot of attention needs to be given to working closely with the individuals involved in the data creation and handling. Any changes need to improve the daily experience of the people doing the work and if it involves more work the benefits of those additional tasks should be tangible.      ",180,1
10/6/22 7:17,10/6/22 7:46,0,100,1749,1,10/6/22 7:46,R_TemtZr2oWqhDSPT,New York,United States,3,3,4,5,3,4,3,3,1,58,,3,3,2,3,3,2,3,3,4,4,4,4,4,4,3,3,3,3,1,7,14,"(1) Please do not attempt to have a perfect data system. There will never be one!
(2) Not all data shall be treated with the same criteria! Need to define raw data, processed data, formal reports, and informal reports, etc. Also have different criteria re. drug development data from early drug discovery data.
(3) I have heard discussions about transferring raw data back from CROs.  However, we are not supposed to transfer raw data back to Biogen, as the storage of raw data should be the responsibility of CROs per their raw data storage policy.",178,1
10/6/22 9:00,10/6/22 9:07,0,100,444,1,10/6/22 9:07,R_12sP7a2WV9xFN2V,New York,United States,3,2,3,4,4,2,2,2,1,58,,4,4,2,3,3,2,3,3,3,3,2,3,2,2,3,1,3,4,1,7,13,,178,1
10/6/22 9:35,10/6/22 9:40,0,100,330,1,10/6/22 9:40,R_1DGYpkd87IaGrJA,New York,United States,3,4,1,4,4,3,3,3,3,58,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,6,,175,1
10/6/22 9:42,10/6/22 9:53,0,100,642,1,10/6/22 9:53,R_3HXkgy42Y6865N0,Ashland,United States,4,3,2,2,2,2,2,1,2,58,,4,4,2,2,4,2,4,4,2,4,4,5,4,4,3,2,3,2,1,7,14,"For preclinical domain, the ""benching"" idea was a great one to standardize data storage and sharing. We should definitely put resources to bring that idea back into the fold.",175,1
10/11/22 8:41,10/11/22 8:49,0,100,448,1,10/11/22 8:49,R_7PuMmbXieEzQfKh,Secaucus,United States,2,1,1,2,3,1,1,1,1,58,,3,3,1,2,1,1,2,2,2,2,2,2,2,1,4,1,5,2,1,8,11,"Biogen should have a dedicated archiving process and master files for each funciton and should not be managed differently for each functions, naming convention of all molecules within the company and a tracking of these with status is needed for archiving and confirming what data is attributed to what program,",180,1
10/10/22 9:48,10/10/22 11:25,0,76,5787,0,10/17/22 11:25,R_1KqZ12VfzQw6SA7,,,3,1,1,4,1,3,1,1,1,58,,1,1,1,1,6,1,1,1,1,1,6,4,3,1,3,3,6,6,,,,,,
10/17/22 11:30,10/17/22 11:32,0,52,131,0,10/19/22 13:34,R_r2Z50OGPzHCl4bL,,,3,4,1,5,5,3,3,3,2,58,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/22 9:18,9/27/22 9:23,0,100,333,1,9/27/22 9:23,R_3lGjS9WGF8tNPPK,Philadelphia,United States,3,3,4,2,2,2,1,2,2,59,,2,1,2,1,2,2,2,2,2,2,1,3,2,2,3,2,2,4,1,8,14,,183,1
10/4/22 0:48,10/4/22 0:55,0,100,447,1,10/4/22 0:55,R_12QpkzHFO5inSbv,Zurich,Switzerland,4,3,1,1,1,2,1,1,1,59,,1,1,1,2,2,1,2,2,3,2,6,3,6,2,3,4,4,4,1,7,14,"Biogen has many different data repositories, inconsistent ways of handling the same data, minimal thought put into long term use and access to the data, too many manual data pieces (e.g. batch records), insufficient oversight and power to ensure manual data is entered appropriately and accurately, too much historic data that is not available in data repositories, all of which combine to make it extremely difficult to lead technical oversight of our commercial products or even establish a standardized approach to apply to the new commercial products.",186,1
10/4/22 6:02,10/4/22 6:11,0,100,531,1,10/4/22 6:11,R_3gZLYCDrpAJg6qG,Zurich,Switzerland,3,2,2,2,3,3,2,3,2,59,,3,3,2,2,2,2,3,4,3,3,2,3,6,6,3,2,6,6,2,8,14,"Lots of systems, connections are difficult, access is not always simple, same SMEs have to do the job of finding things each time.",186,1
10/4/22 7:23,10/4/22 7:28,0,100,332,1,10/4/22 7:28,R_1kM0WK42VM8OuBK,Atlanta,United States,3,4,1,3,3,2,2,2,2,59,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,9,11,,185,1
10/4/22 11:36,10/4/22 12:21,0,100,2703,1,10/4/22 12:21,R_1EaIRahf82FgFQe,New York,United States,5,1,1,2,2,2,1,1,1,59,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,5,1,8,13,,173,1
10/5/22 4:40,10/5/22 4:45,0,100,338,1,10/5/22 4:45,R_32JUZGirUbt85Py,Atlanta,United States,3,3,1,4,2,2,2,5,2,59,,2,2,1,1,2,6,3,2,6,6,6,2,2,2,1,3,6,6,6,7,12,,185,1
10/5/22 5:50,10/5/22 6:09,0,100,1128,1,10/5/22 6:09,R_1DBf8QowRDj9wbV,Atlanta,United States,3,1,2,3,2,2,1,1,1,59,,3,2,2,4,2,2,2,4,3,4,6,1,1,6,2,2,3,3,1,7,13,,184,1
10/5/22 6:02,10/5/22 6:20,0,100,1084,1,10/5/22 6:20,R_1rxERbb2ZdP8MFa,Zurich,Switzerland,3,3,3,4,4,2,2,3,2,59,,4,3,2,3,3,2,3,3,3,4,3,4,4,6,3,4,3,3,2,7,13,,176,1
10/6/22 9:34,10/6/22 9:41,0,100,367,1,10/6/22 9:41,R_3CVLv439PJuNOPl,Holly Springs,United States,5,2,4,4,4,2,2,2,2,59,,4,4,4,2,4,2,4,4,4,4,4,4,3,3,3,2,3,3,3,7,13,,127,1
10/6/22 9:32,10/6/22 9:44,0,100,721,1,10/6/22 9:44,R_126a97HHNHRmH3Q,Atlanta,United States,4,3,2,4,4,3,2,4,4,59,,4,4,3,2,3,2,5,4,4,4,4,4,4,6,4,4,4,4,1,8,14,"Tableau dashboards for manufacturing data are fantastic tools for quick access/visualization. The difficult part is putting it in context with other data sources (like IDBS e-workbook for lab data) and into a format that is easy to analyze, etc - still a lot of ""manual"" steps here.",186,1
10/6/22 9:34,10/6/22 9:46,0,100,709,1,10/6/22 9:46,R_3maQbPWx22ioq5e,Washington,United States,4,2,2,2,2,2,1,2,2,59,,2,2,2,4,2,1,2,4,4,4,2,4,3,3,2,4,4,5,2,7,14,I like the focus on making data more accessible.  I would like more information about the tools in place or being investigated to make it easier to find and use the data.,185,1
10/6/22 9:34,10/6/22 9:49,0,100,870,1,10/6/22 9:49,R_234tJJhQmRNj3aS,Philadelphia,United States,3,2,4,4,2,2,1,3,3,59,,3,3,1,2,2,2,3,3,4,5,4,3,2,1,3,3,4,4,2,8,6,"MFG data lives in various databases with no real mapping to tie into those systems.  A lot of it is tribal knowledge or painfully looking for a map/wiki.  Once you get access to those systems and setup a ETL to connect everything is much easier.  However, I still see various improvements that could be made that would greatly help the people who have to clean/transform the data for visualization.  

I see a few big issues:
1. Our GMP data systems are a pain to change.  Want to add an extra column to a database?  Well I wouldn't even know where to start...
2. Our data systems are split all over the place.  Some in AWS, some in Snowflake, some local servers, etc.
3. We champion certain tools/software and then go away from them over time.  This causes people to duplicate work and have to re-engineer working solutions to fit a new software package.",186,1
10/7/22 0:40,10/7/22 0:46,0,100,332,1,10/7/22 0:46,R_2YP6DV19dyvqYrS,Clamart,France,4,3,1,3,2,3,1,2,1,59,,3,2,1,1,2,6,1,1,1,1,6,1,6,6,3,1,6,3,6,9,12,,196,1
10/7/22 8:23,10/10/22 3:22,0,100,241137,1,10/10/22 3:22,R_1lueqqhzxjgiDIY,City of London,United Kingdom,2,2,4,1,1,1,1,1,1,59,,1,1,1,3,2,1,2,2,1,2,6,2,6,6,1,1,2,4,1,7,12,,180,1
10/5/22 13:54,10/10/22 13:21,0,100,430025,1,10/10/22 13:21,R_3Ea0Uig5BKUjlLK,Boston,United States,5,4,2,4,3,3,2,2,2,59,,4,2,4,4,2,2,2,4,4,5,2,4,4,3,3,4,4,4,1,9,14,,171,1
10/4/22 10:31,10/4/22 10:38,0,52,444,0,10/11/22 10:38,R_yUDzRb8UjkPWyCB,,,2,2,3,2,2,2,2,2,1,59,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/22 14:11,10/4/22 14:17,0,52,348,0,10/11/22 14:17,R_0PLdxxDk2VOjGRr,,,4,2,1,3,2,2,2,2,1,59,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/22 15:12,10/5/22 15:15,0,52,184,0,10/12/22 15:15,R_2sdyWka80qMtXAD,,,3,2,5,2,2,2,1,1,1,59,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/22 9:28,10/13/22 9:38,0,100,583,1,10/13/22 9:38,R_6rl21Oi2CCUOFpv,Fairfax,United States,2,2,3,2,1,2,2,2,2,59,,1,2,1,2,2,2,2,2,2,2,1,2,2,3,3,1,2,4,1,8,13,,183,1
10/3/22 12:36,10/3/22 12:42,0,100,406,1,10/3/22 12:42,R_Ana7EbnTLNqwzWF,Washington,United States,3,3,2,5,4,4,2,3,3,60,,3,3,2,4,4,4,4,4,6,4,3,6,6,6,3,3,6,6,2,7,14,,190,1
10/4/22 4:45,10/4/22 4:52,0,100,458,1,10/4/22 4:52,R_PM5BRJiSZMD5a7v,Atlanta,United States,2,2,1,1,1,2,1,1,1,60,,2,2,2,3,1,2,2,2,2,3,6,2,2,6,2,3,3,3,2,7,14,,184,1
10/4/22 7:21,10/4/22 7:29,0,100,438,1,10/4/22 7:29,R_3ffzEUINr5dOTDi,Cumming,United States,3,3,2,4,4,3,2,4,2,60,,4,4,4,3,4,4,3,4,4,5,4,4,3,3,3,4,4,3,6,10,13,,129,1
10/4/22 9:31,10/4/22 9:35,0,100,208,1,10/4/22 9:35,R_2S7C5NUGqBF1qsz,Atlanta,United States,3,1,1,2,2,1,2,2,2,60,,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,1,1,4,1,7,6,,190,1
10/4/22 10:34,10/4/22 10:49,0,100,946,1,10/4/22 10:49,R_12nbjDx3D5QutBf,Pikesville,United States,2,1,5,1,1,1,1,1,1,60,,2,2,1,3,2,1,3,3,4,2,6,6,6,6,2,1,3,3,2,7,12,,175,1
10/4/22 10:29,10/4/22 11:17,0,100,2861,1,10/4/22 11:17,R_3kNjVxD2iH4Zm2t,Weymouth Town,United States,3,4,3,5,4,3,2,2,2,60,,4,4,6,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,9,12,,190,1
10/4/22 12:34,10/4/22 12:39,0,100,257,1,10/4/22 12:39,R_2zZ3HhTBM4UrGyD,Boston,United States,1,1,1,2,1,4,2,3,2,60,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,8,12,,123,1
10/5/22 6:00,10/5/22 6:05,0,100,320,1,10/5/22 6:05,R_27DJQIf5aG5CceL,Wilmington,United States,1,2,1,2,1,2,1,1,1,60,,2,2,1,3,2,1,1,2,1,1,2,2,1,1,2,2,3,1,4,8,13,,190,1
10/5/22 5:59,10/5/22 6:08,0,100,533,1,10/5/22 6:08,R_3Hz7tZrwRte77R6,New York,United States,4,5,4,5,4,4,3,4,4,60,,4,4,4,5,4,4,4,4,6,5,6,4,6,4,4,5,5,4,3,10,13,,190,1
10/5/22 5:58,10/5/22 6:10,0,100,757,1,10/5/22 6:10,R_3qEf302AhUFhvUB,West Goshen,United States,1,1,2,3,3,3,2,3,3,60,,3,3,2,2,3,3,3,3,3,4,3,4,3,3,2,3,4,3,2,8,14,,190,1
10/5/22 5:58,10/5/22 6:12,0,100,850,1,10/5/22 6:12,R_2Pp82wrFx7KVruZ,Zurich,Switzerland,2,3,2,4,3,3,2,3,4,60,,4,4,4,5,4,3,3,3,4,5,4,4,5,5,4,4,4,3,2,9,14,"Any minutes and decision minuted in onenote run by any governance committee, asset teams, projects teams, councils, etc. (now speaking for PO&T only) should be (more) formally documented as otherwise not clearly traceable (location, who, when, etc.), accurate, legigible, etc.",190,1
10/5/22 7:02,10/5/22 7:07,0,100,308,1,10/5/22 7:08,R_11117otDPRO8yPn,City of London,United Kingdom,3,3,1,2,2,2,1,1,1,60,,1,1,1,2,2,1,1,1,1,1,2,3,1,6,2,2,6,3,2,7,6,,177,1
10/5/22 12:44,10/5/22 12:51,0,100,413,1,10/5/22 12:51,R_UFuLD0laiaK0mt3,Baltimore,United States,3,4,2,5,4,4,2,3,3,60,,4,4,3,3,3,6,3,3,3,4,6,3,6,6,3,5,5,6,6,8,14,,190,1
10/5/22 15:04,10/5/22 15:51,0,100,2820,1,10/5/22 15:51,R_1FD5K4Zu9IS1RM6,New York,United States,2,2,4,4,1,2,1,1,1,60,,1,1,3,2,2,6,3,2,4,3,4,3,2,6,4,2,3,4,2,7,13,"My domain is one subsystem in Quality, for Product Complaints.  Even data within all of PO&T quality is difficult to find.  One issue I am currently experiencing is lack of data and information on new product launches.  There may be things out there to find, but all of my internal synapse/myCIMS, and wiki  searches fail me.  PLM/GCC information is always lacking substance and context, and becomes very person-dependent to get to the data needed and updated in our system to be ready to receive complaints  ",190,1
10/6/22 8:51,10/6/22 8:58,0,100,448,1,10/6/22 8:58,R_ALkvt64kyWpQZyx,Apex,United States,3,3,2,2,2,2,1,2,1,60,,2,2,1,3,3,2,2,3,2,2,2,2,2,2,2,1,2,4,2,9,14,,185,1
10/6/22 9:34,10/6/22 9:41,0,100,405,1,10/6/22 9:41,R_1pXw57wg1xz1hSI,Atlanta,United States,2,2,4,2,2,2,1,1,1,60,,2,1,1,5,3,5,5,5,5,1,1,5,3,6,3,3,6,6,2,7,13,,190,1
10/6/22 9:34,10/6/22 9:41,0,100,451,1,10/6/22 9:41,R_2akRESHZoVWNJje,Washington,United States,2,2,4,2,2,2,2,2,2,60,,2,2,2,1,2,1,1,1,1,2,2,2,3,2,3,3,3,3,1,7,6,,190,1
10/10/22 6:42,10/10/22 6:46,0,100,243,1,10/10/22 6:46,R_1IuP12qwBFrI0SD,Washington,United States,4,2,1,2,2,3,1,1,1,60,,2,2,2,3,2,1,3,3,3,2,3,3,3,3,2,3,3,4,2,9,11,,190,1
10/4/22 12:07,10/10/22 10:04,0,100,510982,1,10/10/22 10:04,R_3ixVF54lXHl1Fpb,Atlanta,United States,4,4,1,5,3,3,2,3,3,60,,4,4,4,4,4,3,3,4,4,3,3,4,3,4,4,4,5,4,2,9,6,,190,1
10/10/22 10:09,10/10/22 10:25,0,100,977,1,10/10/22 10:25,R_1rf96gr83FN52R3,Denver,United States,3,3,2,4,3,3,3,3,3,60,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,6,2,9,14,,174,1
10/11/22 6:15,10/11/22 6:24,0,100,538,1,10/11/22 6:24,R_1mCWLYl9grJTiay,Arlington,United States,2,2,3,2,3,3,2,3,2,60,,4,4,3,6,3,6,6,4,3,3,6,4,6,6,3,2,4,6,2,8,12,I'm new to Biogen so my answers more reflect my training than my day-to-day work at this point. I have not seen a cohesive approach to data management.,190,1
